0.00527,0.00106,0.00036,-0.00068,0.00026,0,0,0,0,0,0
0.00106,0.00369,0.0005,-0.00022,0.00033,0,0,0,0,0,0
0.00036,0.0005,0.00294,0.00096,0.00096,0,0,0,0,0,0
-0.00068,-0.00022,0.00096,0.00719,0.00376,0,0,0,0,0,0
0.00026,0.00033,0.00096,0.00376,0.015,0,0,0,0,0,0
0,0,0,0,0,114.5,68,6.5,-8.9,-6,0
0,0,0,0,0,68,97.9,50.8,15.5,2.6,1.2
0,0,0,0,0,6.5,50.8,71.8,43.5,18.7,11.7
0,0,0,0,0,-8.9,15.5,43.5,54.3,34,26
0,0,0,0,0,-6,2.6,18.7,34,30.9,28.4
0,0,0,0,0,0,1.2,11.7,26,28.4,86.6
