lo,hi,val,err
0.0,0.4,49.5,10.7
0.4,0.8,54.4,9.9
0.8,1.2,31.9,8.4
1.2,2.0,15.0,7.4
2.0,2.8,7.8,5.6
2.8,4.0,15.7,9.3
