lo,hi,val,err
0.40,0.50,0.045,0.008
0.50,0.60,0.130,0.018
0.60,0.70,0.258,0.033
0.70,0.80,0.381,0.047
0.80,0.90,0.520,0.064
0.90,1.00,0.656,0.082
1.00,1.10,0.784,0.100
1.10,1.20,0.855,0.114
1.20,1.30,0.957,0.132
1.30,1.40,0.985,0.141
1.40,1.60,1.073,0.157
1.60,1.80,1.233,0.207
1.80,2.40,1.318,0.247
