lo,hi,val,err
0.30,0.40,12.77,3.42
0.40,0.50,5.23,1.57
0.50,0.60,2.49,0.82
0.60,0.70,0.82,0.28
0.70,0.80,0.30,0.12
0.80,1.00,0.10,0.05
