lo,hi,val,err
-1.00,-0.75,0.09,0.16
-0.75,-0.50,0.27,0.09
-0.50,-0.25,0.45,0.09
-0.25,0.00,0.72,0.11
0.00,0.25,1.04,0.15
0.25,0.50,1.44,0.24
0.50,0.75,1.85,0.42
0.75,1.00,2.30,1.32
