lo,hi,val,err
-1.00,-0.75,0.46,0.19
-0.75,-0.50,0.63,0.19
-0.50,-0.25,0.89,0.20
-0.25,0.00,1.21,0.23
0.00,0.25,1.56,0.29
0.25,0.50,1.88,0.35
0.50,0.75,2.15,0.41
0.75,1.00,2.32,0.44
