lo,hi,val,err
-1.00,-0.75,0.90,0.23
-0.75,-0.50,1.12,0.19
-0.50,-0.25,1.50,0.22
-0.25,0.00,1.80,0.29
0.00,0.25,1.87,0.34
0.25,0.50,1.71,0.35
0.50,0.75,1.47,0.29
0.75,1.00,1.28,0.21
