lo,hi,val,err
-1.00,-0.75,1.43,0.39
-0.75,-0.50,1.43,0.37
-0.50,-0.25,1.41,0.34
-0.25,0.00,1.32,0.30
0.00,0.25,1.18,0.26
0.25,0.50,1.00,0.23
0.50,0.75,0.82,0.21
0.75,1.00,0.71,0.21
