lo,hi,val,err
2,3,0.365,0.057454
3,4,0.333,0.043451
4,5,0.334,0.042942
5,6,0.349,0.040645
6,7,0.331,0.038949
7,9,0.341,0.039611
9,12,0.32,0.034771
12,15,0.344,0.039154
15,18,0.329,0.038923
18,22,0.343,0.044125
22,26,0.375,0.054498
26,30,0.392,0.068971
30,36,0.309,0.054046
36,42,0.286,0.063632
42,50,0.314,0.084994
