lo,hi,val,err
2,3,0.767,0.109859
3,4,0.73,0.059892
4,5,0.751,0.049254
5,6,0.726,0.037
6,7,0.704,0.033481
7,9,0.72,0.033257
9,12,0.706,0.027092
12,15,0.677,0.029749
15,18,0.701,0.035791
18,22,0.721,0.04272
22,26,0.758,0.054295
26,30,0.772,0.062562
30,36,0.71,0.052877
36,42,0.671,0.0499
42,50,0.751,0.058932
