lo,hi,val,err
0,15,6.22647,0.82283
15,30,15.8456,1.6399
30,45,19.6293,2.0361
45,60,22.0659,2.2665
60,76,24.8393,2.1157
76,108,22.066,1.5699
108,122,13.43,1.0057
122,136,9.18089,0.84642
136,150,7.43138,0.6882
150,165,3.86764,0.48325
165,180,1.16235,0.19873
