Covariance Matrix / 10^{-82} 
3.244408e-01 5.824850e-03 1.025760e-02 2.629505e-02 1.829031e-02 2.287726e-03 2.677757e-02 2.347207e-02 2.344043e-02
5.824850e-03 6.914296e-02 4.111126e-03 7.125730e-03 6.717497e-03 2.403360e-03 1.109942e-02 1.276161e-02 8.725661e-03
1.025760e-02 4.111126e-03 1.057160e-01 9.393617e-03 1.103781e-02 1.236711e-03 3.662226e-03 1.287696e-02 7.050827e-03
2.629505e-02 7.125730e-03 9.393617e-03 7.893279e-02 -2.265643e-03 7.213856e-04 1.228656e-02 1.636904e-02 9.505937e-03
1.829031e-02 6.717497e-03 1.103781e-02 -2.265643e-03 5.129124e-02 -4.771543e-03 7.205001e-03 1.186938e-03 1.208956e-02
2.287726e-03 2.403360e-03 1.236711e-03 7.213856e-04 -4.771543e-03 2.745283e-02 1.967207e-03 -2.532308e-04 -1.647933e-03
2.677757e-02 1.109942e-02 3.662226e-03 1.228656e-02 7.205001e-03 1.967207e-03 5.582484e-02 6.859762e-03 9.059953e-03
2.347207e-02 1.276161e-02 1.287696e-02 1.636904e-02 1.186938e-03 -2.532308e-04 6.859762e-03 6.884577e-02 7.747496e-03
2.344043e-02 8.725661e-03 7.050827e-03 9.505937e-03 1.208956e-02 -1.647933e-03 9.059953e-03 7.747496e-03 7.868967e-02
