lo,hi,val,err
0.0,0.025,0.813,0.108
0.025,0.05,1.061,0.142
0.05,0.1,1.185,0.154
0.1,0.2,1.096,0.137
0.2,0.4,0.777,0.103
0.4,0.8,0.34,0.051
0.8,1.2,0.123,0.026
1.2,2.0,0.041,0.011
