lo,hi,val,err
0.106,0.226,0.005544782107710167,0.0024184439350998935
0.226,0.296,0.02283401953462174,0.005042975859465131
0.296,0.386,0.02475645002545816,0.003519671128596992
0.386,2.506,0.002350955231934482,0.0004276233532365121
