lo,hi,val,err
0.106,0.226,0.06427666052915786,0.014320455721455837
0.226,0.296,0.2069051564404011,0.01967271041095578
0.296,0.386,0.2542778621860132,0.02057764099451289
0.386,0.505,0.2256562827938978,0.019841740287182
0.505,0.577,0.134280682849805,0.013544763393577759
0.577,0.659,0.06307348956370358,0.008513148093391296
0.659,2.506,0.001715050826791097,0.00029206709690443713
