lo,hi,val,err
0.0,0.25,0.423,0.27921318020466007
0.25,0.5,2.245,0.8777066708189017
0.5,0.75,1.342,0.3455271335221013
0.75,1.0,1.467,0.3001882742546751
1.0,1.5,1.129,0.20484140206510987
1.5,2.0,0.659,0.13201893803541975
2.0,2.5,0.393,0.09464142856064674
2.5,3.5,0.182,0.0570087712549569
3.5,4.0,0.073,0.026248809496813377
