lo,hi,val,err
0,10,7.246899e-41,1.718702e-41
10,30,3.195249e-41,7.672755e-42
30,50,1.067339e-41,3.846677e-42
50,80,8.062554e-42,2.539170e-42
80,120,3.934572e-42,1.676347e-42
120,180,2.231066e-42,1.322216e-42
