lo,hi,val,err
2,3,2.082266e-40,6.218317e-41
3,4,4.701021e-40,8.457956e-41
4,5,5.667333e-40,8.229690e-41
5,6,4.978231e-40,6.590495e-41
6,7.5,2.981565e-40,3.775464e-41
7.5,10,8.021670e-41,1.349376e-41
10,14,1.262667e-41,3.123407e-42
14,20,6.371201e-42,1.924575e-42
