lo,hi,val,err
2,3,2.004687e-40,1.387974e-40
3,4,3.121694e-40,1.345291e-40
4,5,3.733183e-40,1.264087e-40
5,6,3.714974e-40,1.206038e-40
6,7.5,3.137784e-40,8.034243e-41
7.5,10,9.921576e-41,2.402198e-41
10,14,1.299384e-41,6.002423e-42
14,20,7.640434e-42,4.204984e-42
