lo,hi,val,err
0,0.15,6.204489e-40,5.785974e-40
0.15,0.3,1.638523e-39,4.406516e-40
0.3,0.45,3.409469e-39,5.821440e-40
0.45,0.6,5.094356e-39,7.215605e-40
0.6,0.75,3.172559e-39,4.155884e-40
0.75,0.9,2.050124e-39,3.276513e-40
0.9,1.1,3.845601e-40,8.871097e-41
