lo,hi,val,err
0,0.15,8.534866e-40,1.421220e-39
0.15,0.3,1.448913e-39,5.197799e-40
0.3,0.45,2.247396e-39,6.357879e-40
0.45,0.6,3.298269e-39,8.194470e-40
0.6,0.75,3.815602e-39,6.449049e-40
0.75,0.9,2.727581e-39,5.386757e-40
0.9,1.1,3.990597e-40,1.357422e-40
