lo,hi,val,err
-1,-0.25,4.414231e-42,1.603493e-42
-0.25,0,2.597496e-39,4.332656e-40
0,0.1,6.715451e-39,1.138106e-39
0.1,0.2,3.882225e-39,8.499013e-40
0.2,0.3,2.703789e-39,7.805387e-40
0.3,0.4,1.846493e-39,5.789868e-40
0.4,0.6,3.803282e-40,1.741494e-40
0.6,1,0.000000e+00,0.000000e+00
