lo,hi,val,err
0,1,9.745257e-42,1.294478e-42
1,2,4.398613e-41,4.920424e-42
2,3,9.564467e-41,1.003691e-41
3,4,1.439979e-40,1.545815e-41
4,5,2.051341e-40,2.095030e-41
5,6,2.245335e-40,2.491299e-41
6,7,2.424081e-40,2.723634e-41
7,8,2.144591e-40,2.670653e-41
8,9,1.911118e-40,2.461660e-41
9,10,1.534489e-40,2.305321e-41
10,11,1.204191e-40,1.991725e-41
11,12,9.834880e-41,1.686571e-41
12,14,7.505831e-41,1.874963e-41
14,17,4.599560e-41,1.906920e-41
