lo,hi,val,err
-2,-0.7,8.239615e-42,3.461181e-42
-0.7,-0.4,5.888500e-40,1.289318e-40
-0.4,-0.2,1.731618e-39,3.124589e-40
-0.2,0,3.226641e-39,4.373112e-40
0,0.2,3.920994e-39,4.613865e-40
0.2,0.4,1.648911e-39,2.822283e-40
0.4,0.7,4.236900e-40,1.237545e-40
0.7,2,4.939484e-42,3.399328e-42
