lo,hi,val,err
2,3,1.675821e-40,5.123983e-41
3,4,4.345835e-40,7.614317e-41
4,5,4.657878e-40,7.458524e-41
5,6,4.671695e-40,6.296331e-41
6,7.5,2.987744e-40,3.773500e-41
7.5,10,8.405258e-41,1.211521e-41
10,14,2.256895e-41,4.514355e-42
14,20,5.945646e-42,2.024823e-42
