lo,hi,val,err
2,3,5.237426e-41,5.571338e-41
3,4,4.074216e-40,1.073418e-40
4,5,5.259838e-40,1.112984e-40
5,6,4.782248e-40,9.949357e-41
6,7.5,2.224466e-40,5.151450e-41
7.5,10,7.711831e-41,1.710523e-41
10,14,1.502754e-41,5.422183e-42
14,20,4.559791e-42,2.436370e-42
