lo,hi,val,err
0,10,7.129212e-41,1.338878e-41
10,30,2.783191e-41,5.617449e-42
30,50,1.652775e-41,3.713019e-42
50,80,9.185919e-42,2.275555e-42
80,120,3.053208e-42,1.380036e-42
120,180,1.098227e-42,9.773897e-43
