lo,hi,val,err
0,0.1,9.424132e-41,9.316931e-41
0.1,0.2,3.107155e-40,1.590665e-40
0.2,0.3,1.480209e-39,3.410988e-40
0.3,0.45,1.953866e-39,4.515939e-40
0.45,0.6,3.031734e-39,6.927431e-40
0.6,0.75,3.989618e-39,7.948758e-40
0.75,0.9,1.486738e-39,6.713523e-40
0.9,1.25,2.801801e-40,4.066237e-40
1.25,2.5,9.398508e-43,4.070751e-41
2.5,5,0.000000e+00,0.000000e+00
