lo,hi,val,err
-2,-0.7,6.596218e-42,6.020805e-42
-0.7,-0.4,4.939405e-40,1.627854e-40
-0.4,-0.2,1.149460e-39,3.361727e-40
-0.2,0,3.500172e-39,9.989186e-40
0,0.2,3.941422e-39,9.338937e-40
0.2,0.4,1.294215e-39,4.443385e-40
0.4,0.7,2.287102e-40,1.255336e-40
0.7,2,1.664861e-41,1.364721e-41
