lo,hi,val,err
0,0.15,3.363507e-40,5.632079e-41
0.15,0.3,1.036020e-39,1.827359e-40
0.3,0.45,2.099958e-39,3.296405e-40
0.45,0.6,4.139075e-39,4.138101e-40
0.6,0.75,3.354101e-39,3.105827e-40
0.75,0.9,1.942371e-39,2.175483e-40
0.9,1.1,3.206895e-40,4.522343e-41
