lo,hi,val,err
0,0.1,8.562992e-40,2.169449e-40
0.1,0.2,2.708029e-39,4.128435e-40
0.2,0.3,2.925891e-39,4.816474e-40
0.3,0.4,2.420078e-39,3.976519e-40
0.4,0.5,3.197218e-39,4.130734e-40
0.5,0.6,2.032017e-39,3.898832e-40
0.6,0.7,1.454789e-39,3.773293e-40
0.7,1,1.368351e-39,2.786871e-40
1,2,4.699323e-40,1.126050e-40
2,6,9.661455e-43,1.905054e-42
