lo,hi,val,err
0,10,7.004687e-41,8.132454e-42
10,30,3.385268e-41,4.513916e-42
30,50,1.648531e-41,2.913789e-42
50,80,8.785751e-42,1.793161e-42
80,120,4.543071e-42,1.253181e-42
120,180,2.361490e-42,2.283738e-42
