lo,hi,val,err
0.0,0.3,0.23066,0.1092931836849856
0.3,0.45,0.96008,0.246134109785702
0.45,0.77,1.8011,0.2931552489722809
0.77,1.28,1.1751,0.17516563589928247
1.28,2.5,0.097071,0.01811767093199344
