lo,hi,val,err
0.00,0.05,10.31,2.0665
0.05,0.10,15.60,2.7224
0.10,0.15,17.00,2.8311
0.15,0.20,16.58,3.0654
0.20,0.28,15.33,2.5653
0.28,0.35,13.57,2.2594
0.35,0.42,11.38,1.9623
0.42,0.50,9.76,1.6568
0.50,0.60,6.97,1.4166
0.60,0.70,5.82,1.1648
0.70,0.80,4.03,0.8099
0.80,1.00,2.55,0.6103
1.00,1.20,1.38,0.4168
