lo,hi,val,err
0.00,0.10,4.92,1.3901
0.10,0.15,26.65,5.0610
0.15,0.20,32.90,5.1090
0.20,0.25,28.99,4.3969
0.25,0.30,19.02,3.1497
0.30,0.40,13.65,2.5173
0.40,0.50,7.41,2.0338
0.50,0.60,4.27,1.1868
0.60,0.80,1.90,0.6778
0.80,1.00,0.87,0.5315
1.00,1.40,0.19,0.8174
