lo,hi,val,err
-1.00,-0.70,2.34,0.4682
-0.70,-0.40,2.45,0.4657
-0.40,-0.20,2.83,0.5192
-0.20,-0.10,2.76,0.4940
-0.10,0.00,2.77,0.5187
0.00,0.10,3.06,0.6169
0.10,0.20,3.55,0.6294
0.20,0.30,4.01,0.7213
0.30,0.40,4.57,0.7912
0.40,0.50,5.47,0.9849
0.50,0.60,6.44,1.0893
0.60,0.70,7.66,1.3025
0.70,0.80,9.14,1.5306
0.80,0.90,11.36,2.1370
0.90,1.00,14.59,2.9060
