lo,hi,val,err
0.5,0.8,0.124,0.024
0.8,1,0.149,0.023
1,1.2,0.189,0.034
1.2,1.4,0.233,0.044
1.4,1.6,0.171,0.033
1.6,1.8,0.206,0.041
1.8,2,0.35,0.061
2,2.5,0.468,0.073
2.5,3,0.329,0.066
