lo,hi,val,err
1.5,2,120.45,16.4409
2,2.5,211.73,22.421
2.5,3,218.99,21.1754
3,3.5,191.95,19.4531
3.5,4,114.65,14.3119
4,5,40.58,5.45184
5,6,22.97,2.73821
6,8,12.2,1.53379
8,10,5.42,0.778332
10,15,2.84,0.382099
