lo,hi,val,err
1.5,2,249.46,49.4967
2,2.5,331.73,39.8533
2.5,3,428.4,45.6356
3,3.5,494.52,45.604
3.5,4,472.67,53.2239
4,5,464.19,71.178
5,6,510.54,69.6344
6,7,646.43,80.6911
7,8,617.37,82.8872
8,10,578.25,77.2297
