38935.2,17944.7,21725.2,22525.6,6646.06,104.853,0,0,6991.88,16794.2,12519.2,10815,7578.04,330.597,-3.42882,0,11309.2,14930.9,12916,11956.9,6980.18,1498.42,42.7996,0,9602.25,7907.53,8288.5,8109.27,3565.41,594.03,-191.21,4.61058,2333.48,4959.11,5634.37,3194.65,-1122.95,-793.346,-923.796,-196.206,441.8,2862.47,2713.06,-339.246,-1264.01,-1224.19,-936.777,-192.138,4387.05,7812.38,2663.12,1082.63,1744,-205.656,-134.118,-177.015,6090.98,8880.98,15432.1,7278.63,5510.13,52.2806,-593.584,-463.833,8562.54,2307.21,7547.76,2991.77,612.191,-1141.26,-207.025,71.4651,10393.9,6075.72,13462.3,8136.57,1506.95,110.063,-654.066,-130.52
17944.7,41231.4,21682.1,21122.6,6749.54,44.9639,0,0,6709.03,17665.5,10557.1,10172.6,7522.63,330.612,-4.5912,0,12407.3,14441.6,12451.3,11815.3,7153.94,1450.61,98.6988,0,9730.96,7146.71,7440.93,7797.12,3780.33,642.53,-105.92,9.6093,1762.5,4683.41,5087.87,3152.55,-1171.75,-806.725,-864.904,-235.686,577.429,1654.85,2531.2,-841.215,-1550.06,-1054.34,-933.943,-189.936,3858.45,8121.71,2054.57,911.052,1673.92,85.4077,-37.5935,-123.019,7116.47,9072.31,14505.2,6748.32,6070.62,-55.9023,-694.258,-424.756,6403.4,1974.51,8099.26,3039.1,366.218,-1120.53,-268.652,152.692,7083.71,4485.36,15875,8575.43,1040.37,441.867,-349.611,-147.625
21725.2,21682.1,40328.8,24947.6,7396.35,135.663,0,0,9427.19,18873.6,12932.5,12004.9,9082.29,450.232,-1.86912,0,13115.9,16192.7,14000.8,14012,8211.63,1737.97,45.2607,0,9837.7,7989.03,9450.68,9182.74,4474.03,603.973,-296.874,5.22543,1858.89,4522.8,5962.08,3674.93,-1297.84,-975.159,-1127.27,-225.561,-213.695,1810.62,2233.16,-643.765,-1650.99,-1477.74,-1164.14,-234.743,4187.09,8038.27,2326.86,997.469,2070.73,-333.203,-289.612,-242.423,5449.7,9270.58,16403.9,8473.29,6635.36,-23.1855,-791.896,-581.655,9642.72,3197.98,7859.05,5723.05,316.754,-1403.69,-344.04,38.9877,9631.3,5209.13,14418.2,9076.42,1990.45,75.5202,-906.647,-190.563
22525.6,21122.6,24947.6,37325.5,7709.3,88.4242,0,0,9660.04,20796.8,12960.7,12405.5,8564.44,178.202,-2.13067,0,12088.5,15374.9,13380.3,13919.9,7760.03,1460.98,-18.7364,0,9021.86,8183.29,9085.33,9135.69,3836.59,95.6326,-529.959,-0.308364,1134.83,3606.53,5440.51,2812.13,-2299.69,-1498.76,-1414.15,-237.141,-1759.84,2103.57,1209.49,-1244.11,-2222.02,-2140.08,-1405.72,-287.938,3485.28,6408.88,314.987,292.267,1312.65,-1236.81,-580.172,-346.66,2722.28,7662.37,15542.5,8048.34,4981.82,-672.499,-1070.87,-738.483,10056.1,702.558,7929.08,2064.34,-3.32911,-2345.19,-516.33,-137.233,11134.3,7846.41,11735.4,6052.67,1768.95,-864.186,-1614.91,-306.45
6646.06,6749.54,7396.35,7709.3,4421.83,49.595,0,0,2539.54,5827.47,3904.85,3358.44,2601.01,56.3386,-1.52516,0,3806.26,4783.81,3999.98,4120.87,2437.4,440.326,30.2222,0,3015.53,2310.14,2477.09,2740,1433.72,181.778,-35.6881,2.99996,379.039,1327.97,1599.54,1018.65,-356.444,-291.4,-297.077,-77.7405,-91.7438,463.486,663.657,-224.535,-396.118,-393.695,-316.904,-64.3915,1019.94,2277.15,355.088,225.219,651.833,-13.8643,-13.776,-38.1412,1655.14,2933.64,4450.11,2323.41,2216.27,0.298502,-207.901,-146.672,2236.54,124.696,2778.26,731.221,291.441,-409.489,-34.5938,53.662,2571.52,1265.6,4552.75,2643.38,606.1,99.5097,-93.8401,-30.866
104.853,44.9639,135.663,88.4242,49.595,16.1219,0,0,41.5248,65.7386,50.0952,50.6717,31.5721,9.95562,0.0538958,0,30.6604,47.6332,67.3937,62.4135,28.1516,-1.5004,0.159474,0,31.6388,18.3671,49.8244,36.1176,10.6879,-3.31311,-4.15522,0.0332043,9.9605,6.3129,47.3731,-11.8627,-7.9833,-10.5035,-6.07817,0.0555545,0.40382,-13.3767,4.07283,-19.7839,-1.93023,-17.0031,-4.58426,-1.39453,-3.46951,-26.6962,30.7439,-47.0715,10.8835,-13.2465,-3.06161,-3.36872,15.9796,45.15,85.1138,37.8874,10.6768,1.68465,0.140718,-9.07223,176.971,-45.3893,-168.824,133.642,-39.585,-15.5925,-7.30092,-1.86599,86.495,-126.542,-106.813,47.1663,43.0284,-3.85925,-12.335,-1.69913
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6991.88,6709.03,9427.19,9660.04,2539.54,41.5248,0,0,11990.6,8401.56,6363.83,5681.33,3783.98,361.408,1.07955,0,4636.68,5715.5,6460.31,5963.37,3180.54,1043.11,-41.96,0,3230.68,4248.83,5292.92,4412.99,1961.13,596.838,-102.407,-2.52858,2152.19,2730.49,3583.02,2414.67,323.077,94.3835,-296.233,-7.44755,587.673,2613.21,1940.36,1243.38,139.073,-322.75,-254.171,-43.0739,3087.06,3776.62,2807.86,1866.75,1553.63,-18.2406,-113.256,-79.1863,2431.45,3519.96,8573.48,4795.55,2690.87,622.78,-0.282222,-128.568,5891.7,3827.44,3706.51,4116.84,1399.9,352.511,102.225,-34.9717,7903.07,5983.61,4426.44,3972.51,1792.81,199.36,-444.524,48.5351
16794.2,17665.5,18873.6,20796.8,5827.47,65.7386,0,0,8401.56,28448.7,11872.7,10331.2,7353.56,439.696,-1.44147,0,9847.15,13761.5,11351.4,11468.3,6517.91,1614.25,-9.80593,0,8334.09,6846.95,8150,7856.83,3507.83,684.317,-254.849,0.462652,2507.16,4330.2,5449.53,3359.48,-792.637,-581.363,-870.432,-140.495,-23.6089,2748.27,2165.72,-120.549,-1214.64,-1193.81,-875.115,-172.891,4271.22,6874.99,2766.98,1522.82,1787.95,-352.32,-276.44,-201.031,4942.08,7348.83,14826.5,7516.25,5048.78,258.491,-509.355,-421.292,8895.89,3844.97,6942.34,4680.53,1074.17,-677.798,-176.647,-27.2426,10875.3,7959,11370.6,7181.8,1944.79,54.1498,-908.461,-112.158
