lo,hi,val,err
0,0.15,110.74,17.0292
0.15,0.25,361.23,42.5119
0.25,0.4,583.94,58.5138
0.4,0.7,570.42,53.5289
0.7,1,174.81,22.7814
1,1.5,15.87,3.53021
