lo,hi,val,err
1.5,2,131.76,18.1782
2,2.5,224.95,24.0002
2.5,3,230.56,22.0311
3,3.5,197.59,19.6189
3.5,4,116.54,14.4745
4,5,42.21,5.68623
5,6,24.43,2.92617
6,8,13.19,1.6225
8,10,5.69,0.813449
10,15,3.07,0.434166
