lo,hi,val,err
1.5,2,231.58,45.0608
2,2.5,316.96,36.8983
2.5,3,406.02,41.7006
3,3.5,467.26,40.7304
3.5,4,436.57,47.5518
4,5,432.26,64.6626
5,6,465.24,60.9883
6,7,606.27,71.8576
7,8,574.87,75.5962
8,10,533.25,67.5798
