lo,hi,val,err
1.5,2,31.73,6.38997
2,2.5,27.31,4.65895
2.5,3,32.6,5.31143
3,3.5,33.87,5.1265
3.5,4,22.96,3.6389
4,5,6.97,1.44267
5,6,2.6,0.812712
6,8,2.14,0.570088
8,10,1.97,0.620322
10,15,0.47,0.174642
