lo,hi,val,err
1.5,2,297.73,54.8974
2,2.5,374.45,45.1934
2.5,3,443.4,46.9362
3,3.5,470.43,42.1681
3.5,4,428.05,46.9212
4,5,417.18,63.1527
5,6,480.57,64.6422
6,7,620.44,76.677
7,8,585.74,77.4261
8,10,562.74,74.6625
