lo,hi,val,err
0,0.025,615.63,70.9219
0.025,0.05,744.62,84.2908
0.05,0.1,824.27,83.9913
0.1,0.2,769.26,78.7172
0.2,0.4,491.04,46.4113
0.4,0.8,181.83,19.2842
0.8,1.2,37.44,8.1264
1.2,2,5.9,1.53114
