lo,hi,val,err
0.0,0.07,1.640000e-40,1.520000e-41
0.07,0.15,5.960000e-40,4.410000e-41
0.15,0.25,1.590000e-39,1.170000e-40
0.25,0.33,2.870000e-39,2.260000e-40
0.33,0.4,4.100000e-39,3.040000e-40
0.4,0.47,5.490000e-39,3.960000e-40
0.47,0.55,6.600000e-39,4.580000e-40
0.55,0.7,7.890000e-39,5.090000e-40
0.7,0.85,6.050000e-39,3.660000e-40
0.85,1.0,4.920000e-40,4.510000e-41
