lo,hi,val,err
0,0.1,1.17,0.079196
0.1,0.3,1.04,0.0544518
0.3,0.7,0.99,0.0544518
0.7,0.9,0.92,0.112929
0.9,1.1,0.96,0.129139
1.1,1.5,1.18,0.154263
