lo,hi,val,err
2,3,0.83,0.12
3,4,0.99,0.075743
4,5,1.21,0.0994887
5,6,0.97,0.112161
6,8,1.25,0.109343
8,10,1.15,0.115209
10,15,1.16,0.101912
15,20,0.99,0.113278
