0.006272,0.0014187676,0.001138464,0.00088540995,0.0014318253,0.0015637744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0014187676,0.002965,0.00100217,0.00093467821,0.0011391642,0.0012431833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001138464,0.00100217,0.002965,0.0010576622,0.0011602598,0.0014447806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00088540995,0.00093467821,0.0010576622,0.012753,0.00067084622,-0.00034841535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0014318253,0.0011391642,0.0011602598,0.00067084622,0.016677,0.0024503334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0015637744,0.0012431833,0.0014447806,-0.00034841535,0.0024503334,0.023797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.001808,0.00082354546,0.00074376241,0.00075098984,0.0010983885,0.0012208983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.00082354546,0.001361,0.00075403088,0.00064102244,0.0012403348,0.0011999617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.00074376241,0.00075403088,0.001465,0.0010755962,0.0014227075,0.0015969895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.00075098984,0.00064102244,0.0010755962,0.005113,0.00090240883,0.0016360945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0010983885,0.0012403348,0.0014227075,0.00090240883,0.009721,0.0039699976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0012208983,0.0011999617,0.0015969895,0.0016360945,0.0039699976,0.01258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.001466,0.00079301135,0.00073402027,0.00088161223,0.0010054164,0.0012654401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.00079301135,0.001224,0.00083907172,0.001006958,0.0011695518,0.0013902429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.00073402027,0.00083907172,0.001556,0.0012174113,0.0015021283,0.0019733126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.00088161223,0.001006958,0.0012174113,0.00481,0.0017606924,0.0025775783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0010054164,0.0011695518,0.0015021283,0.0017606924,0.009389,0.0040498088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0012654401,0.0013902429,0.0019733126,0.0025775783,0.0040498088,0.016538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144,0.0024722511,0.0021489558,0.00068642287,0.0014039705,0.00071890108,0.0014308406,0.00062529687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024722511,0.005737,0.0021174954,0.0016396081,0.0014990425,0.0013612929,0.0015206624,0.0014500277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021489558,0.0021174954,0.009898,0.001662648,0.0020777823,0.0012837377,0.002048091,0.0019609664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00068642287,0.0016396081,0.001662648,0.01258,0.0011037629,0.0020158094,0.002023195,0.0019439224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014039705,0.0014990425,0.0020777823,0.0011037629,0.011956,0.0013101193,0.0023512541,0.0023657753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00071890108,0.0013612929,0.0012837377,0.0020158094,0.0013101193,0.013273,0.0022660319,0.0023360641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
