lo,hi,val,err
2,3,1.01,0.0882326
3,4,1.07,0.0514004
4,5,1.18,0.0594138
5,6,1.11,0.0668431
6,8,1.06,0.0566392
8,10,1.11,0.0667083
10,15,1.11,0.0554437
15,20,1.05,0.0672086
