lo,hi,val,err
0.10,0.30,1.95,1.24
0.30,0.50,8.91,2.03
0.50,0.70,7.23,1.69
0.70,0.90,3.29,1.04
0.90,1.10,1.78,1.05
1.10,1.30,0.94,0.51
1.30,1.50,0.54,0.51
