lo,hi,val,err
1.12,1.12,0.353,0.083
1.38,1.38,0.462,0.119
1.63,1.63,0.376,0.06
1.88,1.88,0.416,0.068
2.12,2.12,0.34,0.042
2.38,2.38,0.413,0.056
2.64,2.64,0.502,0.072
2.88,2.88,0.573,0.093
3.25,3.25,0.447,0.069
3.76,3.76,0.578,0.094
5.01,5.01,0.791,0.114
