7.094665e-83,1.746570e-83,1.524477e-83,1.458175e-83,1.067462e-83,1.111348e-83,1.639038e-83,1.885689e-83,3.543177e-83,3.257906e-83
1.746570e-83,4.105919e-83,1.909142e-83,1.588893e-83,1.632244e-83,1.648506e-83,2.300867e-83,1.890671e-83,2.592208e-83,2.219922e-83
1.524477e-83,1.909142e-83,5.666903e-83,2.076843e-83,2.075220e-83,2.190656e-83,2.801311e-83,2.636836e-83,2.688475e-83,2.357441e-83
1.458175e-83,1.588893e-83,2.076843e-83,4.291122e-83,1.829185e-83,2.068052e-83,2.648182e-83,2.823380e-83,3.561508e-83,2.401869e-83
1.067462e-83,1.632244e-83,2.075220e-83,1.829185e-83,3.801530e-83,2.438985e-83,3.124064e-83,2.882533e-83,3.048241e-83,2.380304e-83
1.111348e-83,1.648506e-83,2.190656e-83,2.068052e-83,2.438985e-83,5.771375e-83,3.727471e-83,3.630166e-83,4.129404e-83,3.058352e-83
1.639038e-83,2.300867e-83,2.801311e-83,2.648182e-83,3.124064e-83,3.727471e-83,9.600188e-83,5.154993e-83,5.627121e-83,4.978278e-83
1.885689e-83,1.890671e-83,2.636836e-83,2.823380e-83,2.882533e-83,3.630166e-83,5.154993e-83,1.406962e-82,7.904124e-83,6.389009e-83
3.543177e-83,2.592208e-83,2.688475e-83,3.561508e-83,3.048241e-83,4.129404e-83,5.627121e-83,7.904124e-83,3.310443e-82,9.435971e-83
3.257906e-83,2.219922e-83,2.357441e-83,2.401869e-83,2.380304e-83,3.058352e-83,4.978278e-83,6.389009e-83,9.435971e-83,2.980277e-82
