9.156136e-79,1.845089e-79,2.045688e-79,2.547642e-79,9.811170e-80,9.854765e-80,3.293025e-80
1.845089e-79,3.157162e-79,1.992544e-79,2.417713e-79,1.387281e-79,1.109792e-79,2.405873e-80
2.045688e-79,1.992544e-79,4.588163e-79,3.044341e-79,1.717630e-79,1.545878e-79,3.798354e-80
2.547642e-79,2.417713e-79,3.044341e-79,8.730496e-79,4.029722e-79,2.931416e-79,5.425455e-80
9.811170e-80,1.387281e-79,1.717630e-79,4.029722e-79,1.053816e-78,4.087798e-79,5.459835e-80
9.854765e-80,1.109792e-79,1.545878e-79,2.931416e-79,4.087798e-79,9.766687e-79,5.407850e-80
3.293025e-80,2.405873e-80,3.798354e-80,5.425455e-80,5.459835e-80,5.407850e-80,3.914112e-80
