0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,7.250266e-85,2.009165e-84,8.348179e-84,1.270877e-83,1.821528e-83,2.105969e-83,2.273186e-83,1.441160e-83,2.454460e-84,1.009876e-85,0.000000e+00
0.000000e+00,2.009165e-84,2.169794e-82,8.687966e-82,1.278628e-81,1.816902e-81,2.122813e-81,2.358152e-81,1.422699e-81,2.405420e-82,8.972898e-84,0.000000e+00
0.000000e+00,8.348179e-84,8.687966e-82,4.514122e-81,6.632454e-81,9.852136e-81,1.241849e-80,1.432891e-80,8.372477e-81,1.346292e-81,4.884229e-83,0.000000e+00
0.000000e+00,1.270877e-83,1.278628e-81,6.632454e-81,1.266756e-80,2.067107e-80,2.638728e-80,2.884994e-80,1.727598e-80,2.672367e-81,9.272932e-83,0.000000e+00
0.000000e+00,1.821528e-83,1.816902e-81,9.852136e-81,2.067107e-80,3.815710e-80,4.970865e-80,5.275975e-80,3.073762e-80,4.711692e-81,1.581085e-82,0.000000e+00
0.000000e+00,2.105969e-83,2.122813e-81,1.241849e-80,2.638728e-80,4.970865e-80,7.077824e-80,7.852803e-80,4.429254e-80,6.695486e-81,2.048429e-82,0.000000e+00
0.000000e+00,2.273186e-83,2.358152e-81,1.432891e-80,2.884994e-80,5.275975e-80,7.852803e-80,1.139002e-79,7.246992e-80,9.400470e-81,2.446786e-82,0.000000e+00
0.000000e+00,1.441160e-83,1.422699e-81,8.372477e-81,1.727598e-80,3.073762e-80,4.429254e-80,7.246992e-80,5.375150e-80,6.344715e-81,1.602715e-82,0.000000e+00
0.000000e+00,2.454460e-84,2.405420e-82,1.346292e-81,2.672367e-81,4.711692e-81,6.695486e-81,9.400470e-81,6.344715e-81,9.865496e-82,2.395303e-83,0.000000e+00
0.000000e+00,1.009876e-85,8.972898e-84,4.884229e-83,9.272932e-83,1.581085e-82,2.048429e-82,2.446786e-82,1.602715e-82,2.395303e-83,1.159172e-84,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
