1.929763e-79,1.206062e-79,8.753737e-80,6.589653e-80,1.928133e-80,7.617605e-82
1.206062e-79,1.613208e-79,1.020501e-79,7.665593e-80,2.294571e-80,1.250342e-81
8.753737e-80,1.020501e-79,1.108200e-79,7.222036e-80,2.217047e-80,1.186746e-81
6.589653e-80,7.665593e-80,7.222036e-80,7.609394e-80,2.120400e-80,9.460378e-82
1.928133e-80,2.294571e-80,2.217047e-80,2.120400e-80,1.131635e-80,4.145783e-82
7.617605e-82,1.250342e-81,1.186746e-81,9.460378e-82,4.145783e-82,1.334706e-82
