5.162610e-85,2.829974e-85,4.993095e-85,1.267585e-84,2.427557e-84
2.829974e-85,4.157087e-85,4.580765e-85,1.141018e-84,2.103458e-84
4.993095e-85,4.580765e-85,1.413042e-84,2.391236e-84,4.552474e-84
1.267585e-84,1.141018e-84,2.391236e-84,8.315799e-84,1.239489e-83
2.427557e-84,2.103458e-84,4.552474e-84,1.239489e-83,3.234763e-83
