1.738324e-78,3.624382e-79,3.524895e-79,2.023148e-79,7.547880e-80
3.624382e-79,4.319632e-79,1.953527e-79,1.394276e-79,1.644178e-79
3.524895e-79,1.953527e-79,2.452756e-79,1.545981e-79,1.210526e-79
2.023148e-79,1.394276e-79,1.545981e-79,2.547065e-79,2.028551e-79
7.547880e-80,1.644178e-79,1.210526e-79,2.028551e-79,4.125836e-79
