1.097076e-79,1.365456e-79,5.190399e-80,5.066661e-80,5.211010e-80,3.198599e-80,2.499040e-80,1.291580e-80,2.836864e-81,1.280395e-83
1.365456e-79,1.049616e-78,3.109790e-79,2.987551e-79,3.133022e-79,2.119914e-79,1.685710e-79,1.082013e-79,2.144176e-80,1.066608e-82
5.190399e-80,3.109790e-79,2.931099e-79,1.834899e-79,1.961544e-79,1.308317e-79,1.023621e-79,7.424525e-80,1.760715e-80,6.099029e-83
5.066661e-80,2.987551e-79,1.834899e-79,3.663130e-79,2.227660e-79,1.480690e-79,1.177800e-79,8.322877e-80,1.999211e-80,8.267049e-83
5.211010e-80,3.133022e-79,1.961544e-79,2.227660e-79,4.767705e-79,1.925480e-79,1.271186e-79,8.117442e-80,1.894448e-80,8.288429e-83
3.198599e-80,2.119914e-79,1.308317e-79,1.480690e-79,1.925480e-79,3.201112e-79,1.162059e-79,5.999257e-80,1.194040e-80,7.538571e-83
2.499040e-80,1.685710e-79,1.023621e-79,1.177800e-79,1.271186e-79,1.162059e-79,2.471507e-79,5.555975e-80,1.150104e-80,7.014173e-83
1.291580e-80,1.082013e-79,7.424525e-80,8.322877e-80,8.117442e-80,5.999257e-80,5.555975e-80,7.828673e-80,1.063255e-80,4.151718e-83
2.836864e-81,2.144176e-80,1.760715e-80,1.999211e-80,1.894448e-80,1.194040e-80,1.150104e-80,1.063255e-80,6.245717e-81,8.064712e-84
1.280395e-83,1.066608e-82,6.099029e-83,8.267049e-83,8.288429e-83,7.538571e-83,7.014173e-83,4.151718e-83,8.064712e-84,9.842121e-84
