0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,5.017708e-83,9.258098e-83,2.450502e-82,4.223554e-82,3.689701e-82,2.354280e-82,1.114141e-82,1.375759e-82,1.499685e-83,1.562059e-84,0.000000e+00
0.000000e+00,9.258098e-83,7.563255e-81,1.293122e-80,1.788900e-80,1.704158e-80,1.156276e-80,8.478760e-81,1.048451e-80,1.343126e-81,1.006242e-82,0.000000e+00
0.000000e+00,2.450502e-82,1.293122e-80,7.270641e-80,6.160148e-80,5.672022e-80,4.251870e-80,3.339665e-80,3.683542e-80,5.139863e-81,3.279421e-82,0.000000e+00
0.000000e+00,4.223554e-82,1.788900e-80,6.160148e-80,1.430600e-79,1.058883e-79,7.580855e-80,5.369072e-80,5.874281e-80,7.596726e-81,5.141124e-82,0.000000e+00
0.000000e+00,3.689701e-82,1.704158e-80,5.672022e-80,1.058883e-79,1.602441e-79,9.184984e-80,6.929536e-80,6.802199e-80,8.708883e-81,6.008454e-82,0.000000e+00
0.000000e+00,2.354280e-82,1.156276e-80,4.251870e-80,7.580855e-80,9.184984e-80,1.136649e-79,7.394704e-80,6.749097e-80,8.917490e-81,4.630303e-82,0.000000e+00
0.000000e+00,1.114141e-82,8.478760e-81,3.339665e-80,5.369072e-80,6.929536e-80,7.394704e-80,1.304001e-79,8.483525e-80,1.127403e-80,4.880063e-82,0.000000e+00
0.000000e+00,1.375759e-82,1.048451e-80,3.683542e-80,5.874281e-80,6.802199e-80,6.749097e-80,8.483525e-80,1.100526e-79,1.144220e-80,4.833032e-82,0.000000e+00
0.000000e+00,1.499685e-83,1.343126e-81,5.139863e-81,7.596726e-81,8.708883e-81,8.917490e-81,1.127403e-80,1.144220e-80,4.300613e-81,7.588915e-83,0.000000e+00
0.000000e+00,1.562059e-84,1.006242e-82,3.279421e-82,5.141124e-82,6.008454e-82,4.630303e-82,4.880063e-82,4.833032e-82,7.588915e-83,2.218977e-83,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
