6.254433e-84,2.075006e-83,4.577159e-82,5.712643e-82,7.112331e-82,3.611048e-82,8.476821e-83,0.000000e+00
2.075006e-83,2.622377e-79,2.231300e-79,1.324769e-79,1.157181e-79,8.364435e-80,1.106190e-80,0.000000e+00
4.577159e-82,2.231300e-79,2.321033e-78,4.614910e-79,4.226251e-79,2.588164e-79,3.856826e-80,0.000000e+00
5.712643e-82,1.324769e-79,4.614910e-79,8.906130e-79,3.738753e-79,2.296979e-79,3.117369e-80,0.000000e+00
7.112331e-82,1.157181e-79,4.226251e-79,3.738753e-79,6.772510e-79,2.491129e-79,3.348613e-80,0.000000e+00
3.611048e-82,8.364435e-80,2.588164e-79,2.296979e-79,2.491129e-79,3.849932e-79,2.751817e-80,0.000000e+00
8.476821e-83,1.106190e-80,3.856826e-80,3.117369e-80,3.348613e-80,2.751817e-80,2.381751e-80,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
