6.301011e-85,4.987214e-85,6.611511e-85,1.263656e-84,1.831743e-84
4.987214e-85,9.689578e-85,8.831679e-85,1.701968e-84,2.653543e-84
6.611511e-85,8.831679e-85,1.819760e-84,2.571293e-84,4.131839e-84
1.263656e-84,1.701968e-84,2.571293e-84,7.462647e-84,9.637680e-84
1.831743e-84,2.653543e-84,4.131839e-84,9.637680e-84,2.887467e-83
