0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,1.784916e-83,2.976529e-83,1.654667e-83,1.402561e-83,-9.307351e-84,-8.796239e-83,8.994238e-83,4.031547e-83,6.835540e-84,9.397387e-86,0.000000e+00
0.000000e+00,2.976529e-83,1.540767e-80,9.604269e-81,1.344206e-80,6.133654e-81,2.000150e-81,9.476483e-81,8.716627e-81,1.234772e-81,6.929273e-83,0.000000e+00
0.000000e+00,1.654667e-83,9.604269e-81,6.090870e-80,3.984046e-80,3.517563e-80,2.854981e-80,3.197764e-80,2.568268e-80,4.227212e-81,2.252733e-82,0.000000e+00
0.000000e+00,1.402561e-83,1.344206e-80,3.984046e-80,9.219766e-80,5.214730e-80,4.586776e-80,5.124631e-80,4.322058e-80,6.184520e-81,3.207857e-82,0.000000e+00
0.000000e+00,-9.307351e-84,6.133654e-81,3.517563e-80,5.214730e-80,9.676210e-80,6.603557e-80,5.863610e-80,4.392892e-80,6.857088e-81,2.644277e-82,0.000000e+00
0.000000e+00,-8.796239e-83,2.000150e-81,2.854981e-80,4.586776e-80,6.603557e-80,1.314725e-79,6.975915e-80,4.891405e-80,7.250629e-81,3.583542e-82,0.000000e+00
0.000000e+00,8.994238e-83,9.476483e-81,3.197764e-80,5.124631e-80,5.863610e-80,6.975915e-80,1.216557e-79,6.391767e-80,7.761462e-81,3.474599e-82,0.000000e+00
0.000000e+00,4.031547e-83,8.716627e-81,2.568268e-80,4.322058e-80,4.392892e-80,4.891405e-80,6.391767e-80,7.049302e-80,5.954703e-81,3.073781e-82,0.000000e+00
0.000000e+00,6.835540e-84,1.234772e-81,4.227212e-81,6.184520e-81,6.857088e-81,7.250629e-81,7.761462e-81,5.954703e-81,2.835860e-81,5.507327e-83,0.000000e+00
0.000000e+00,9.397387e-86,6.929273e-83,2.252733e-82,3.207857e-82,2.644277e-82,3.583542e-82,3.474599e-82,3.073781e-82,5.507327e-83,3.268511e-83,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
